1.300000000000000000e+01,1.239428670526638410e+00,1.239428670526638410e+00
1.300000000000000000e+01,1.085582516680484444e+00,1.085582516680484444e+00
1.200000000000000000e+01,9.324846009520989520e-01,9.324846009520989520e-01
6.000000000000000000e+01,1.126519564546461627e+00,1.126519564546461627e+00
6.000000000000000000e+01,1.196374158052596393e+00,1.196374158052596393e+00
1.300000000000000000e+01,1.149755383332725422e+00,1.149755383332725422e+00
1.200000000000000000e+01,1.158664512521614842e+00,1.158664512521614842e+00
1.600000000000000000e+01,1.510068264622314027e+00,1.510068264622314027e+00
1.600000000000000000e+01,1.368463697594531681e+00,1.368463697594531681e+00
2.000000000000000000e+01,1.234265841651824402e+00,1.234265841651824402e+00
2.000000000000000000e+01,1.077212273420085298e+00,1.077212273420085298e+00
2.000000000000000000e+01,1.307881790060687610e+00,1.307881790060687610e+00
2.000000000000000000e+01,1.295201678987740301e+00,1.295201678987740301e+00
2.000000000000000000e+01,1.751937942183487751e+00,1.751937942183487751e+00
1.200000000000000000e+01,8.456405380685260154e-01,8.456405380685260154e-01
1.200000000000000000e+01,1.330758906317823342e+00,1.330758906317823342e+00
1.200000000000000000e+01,1.410581510100917146e+00,1.410581510100917146e+00
1.200000000000000000e+01,1.709079521444079264e+00,1.709079521444079264e+00
1.700000000000000000e+01,1.874815058440623572e+00,1.874815058440623572e+00
1.700000000000000000e+01,1.787082065346544679e+00,1.787082065346544679e+00
1.700000000000000000e+01,1.878780553364973072e+00,1.878780553364973072e+00
1.700000000000000000e+01,1.811847284985037110e+00,1.811847284985037110e+00
1.700000000000000000e+01,1.613889415579175424e+00,1.613889415579175424e+00
2.700000000000000000e+01,1.373151370249612091e+00,1.373151370249612091e+00
2.400000000000000000e+01,9.354542270100045798e-01,9.354542270100045798e-01
2.000000000000000000e+01,1.019251274309731947e+00,1.019251274309731947e+00
2.000000000000000000e+01,1.125617119358349294e+00,1.125617119358349294e+00
4.000000000000000000e+01,7.606077063923026849e-01,7.606077063923026849e-01
4.100000000000000000e+01,1.137143359234804363e+00,1.137143359234804363e+00
3.200000000000000000e+01,1.529308960871563761e+00,1.529308960871563761e+00
4.700000000000000000e+01,1.351117471509861723e+00,1.351117471509861723e+00
3.000000000000000000e+02,1.039469447232226784e+00,1.039469447232226784e+00
3.210000000000000000e+02,9.387391483576569273e-01,9.387391483576569273e-01
3.220000000000000000e+02,1.050111269178396700e+00,1.050111269178396700e+00
3.000000000000000000e+02,1.248535012321073445e+00,1.248535012321073445e+00
3.350000000000000000e+02,1.021754157208679237e+00,1.021754157208679237e+00
3.000000000000000000e+02,1.428098511281094662e+00,1.428098511281094662e+00
3.000000000000000000e+02,1.036281520392758893e+00,1.036281520392758893e+00
3.010000000000000000e+02,1.392492244563912518e+00,1.392492244563912518e+00
3.450000000000000000e+02,1.065846258826429693e+00,1.065846258826429693e+00
3.390000000000000000e+02,1.076753496793938725e+00,1.076753496793938725e+00
3.240000000000000000e+02,1.031968696228795723e+00,1.031968696228795723e+00
2.970000000000000000e+02,1.175591651620013334e+00,1.175591651620013334e+00
0.000000000000000000e+00,1.265897875621446067e+00,1.265897875621446067e+00
